,OTU_1100972,OTU_182893,OTU_351309,OTU_2119418,OTU_183446,OTU_203713,OTU_261590,OTU_4416610,OTU_268733,OTU_4397402,OTU_198888,OTU_258522,OTU_4410988,OTU_258165,OTU_4354103,OTU_259511,OTU_790663,OTU_189840,OTU_184451,OTU_214919,OTU_258725,OTU_176118,OTU_269886,OTU_180405,OTU_611528,OTU_193672,OTU_47365,OTU_233817,OTU_772515,OTU_197706,OTU_177195,OTU_191067,OTU_3957916,OTU_271866,OTU_258550,OTU_816702,OTU_827689,OTU_262095,OTU_167034,OTU_91557,OTU_668514,OTU_178959,OTU_635059,OTU_98048,OTU_179547,OTU_266091,OTU_259504,OTU_269532,OTU_267411,OTU_114462,OTU_259556,OTU_268220,OTU_263977,OTU_269070,OTU_1995182,OTU_266411,OTU_266343,OTU_263933,OTU_193620,OTU_4470837,OTU_122049,OTU_4440624,OTU_166911,OTU_162005,OTU_275218,OTU_176868,OTU_4468805,OTU_259993,OTU_267042,OTU_273967,OTU_181683,OTU_194662,OTU_175227,OTU_189585,OTU_334697,OTU_192598,OTU_271822,OTU_3392847,OTU_261365,OTU_3697034,OTU_318503,OTU_188973,OTU_195189,OTU_263546,OTU_219154,OTU_262272,OTU_228140,OTU_324013,OTU_170950,OTU_182764,OTU_174824,OTU_4437746,OTU_173892,OTU_317633,OTU_190652,OTU_177271,OTU_144814,OTU_190242,OTU_176957,OTU_187233,OTU_188225,OTU_270396,OTU_631764,OTU_198194,OTU_206324,OTU_1111328,OTU_185126,OTU_194151,OTU_2897332,OTU_1113282,OTU_4312974,OTU_305177,OTU_176154,OTU_265011,OTU_258957,OTU_184966,OTU_375106,OTU_586387,OTU_4425214,OTU_779847,OTU_4448052,OTU_263337,OTU_134762,OTU_261016,OTU_839152,OTU_1001564,OTU_337727,OTU_265912,OTU_1107303,OTU_333351,OTU_199137,OTU_730939,OTU_268720,OTU_4432841,OTU_4435934,OTU_1105328,OTU_119010,OTU_716984,OTU_743693,OTU_210262,OTU_192342,OTU_278440,OTU_100497,OTU_3919797,OTU_4383953,OTU_1523543,OTU_262104,OTU_318370,OTU_273364,OTU_1108378,OTU_4476330,OTU_272092,OTU_228785,OTU_193064,OTU_2901246,OTU_182712,OTU_261132,OTU_266946,OTU_129394,OTU_309441,OTU_264586,OTU_165046,OTU_185177,OTU_265280,OTU_309916,OTU_1108453,OTU_268063,OTU_265940,OTU_331013,OTU_273737,OTU_4481359,OTU_174667,OTU_3694603,OTU_180362,OTU_270200,OTU_180535,OTU_4384058,OTU_264225,OTU_272953,OTU_273043,OTU_335267,OTU_1135616,OTU_4364237,OTU_321809,OTU_665703,OTU_180235,OTU_187962,OTU_259983,OTU_261373,OTU_134671,OTU_460611,OTU_260679,OTU_264846,OTU_267478,OTU_743911,OTU_214835,OTU_539647,OTU_263138,OTU_4407703,OTU_581021,OTU_3750373,OTU_167420,OTU_174320,OTU_198209,OTU_4376230,OTU_171322,OTU_194665,OTU_261142,OTU_3441309,OTU_262633,OTU_242298,OTU_179703,OTU_162215,OTU_194504,OTU_1756274,OTU_104463,OTU_197853,OTU_4340153,OTU_628218,OTU_266896,OTU_277208,OTU_316321,OTU_1108078,OTU_2883968,OTU_268492,OTU_307608,OTU_544419,OTU_299687,OTU_196315,OTU_259820,OTU_320249,OTU_42664,OTU_229452,OTU_271602,OTU_230268,OTU_4390754,OTU_191616,OTU_549756,OTU_4356342,OTU_192206,OTU_263731,OTU_259884,OTU_238487,OTU_264734,OTU_38415,OTU_4357315,OTU_1129461,OTU_324888,OTU_275759,OTU_135956,OTU_349246,OTU_4045626,OTU_258368,OTU_259087,OTU_300662,OTU_4439125,OTU_4330365,OTU_366451,OTU_22352,OTU_814442,OTU_191274,OTU_2658058,OTU_263957,OTU_344703,OTU_264294,OTU_152485,OTU_191811,OTU_259132,OTU_360440,OTU_28246,OTU_265563,OTU_196191,OTU_185222,OTU_259631,OTU_182470,OTU_749699,OTU_176858,OTU_328905,OTU_91962,OTU_1141746,OTU_197099,OTU_2286580,OTU_185587,OTU_291510,OTU_350043,OTU_258980,OTU_267996,OTU_4343981,OTU_288680,OTU_259506,OTU_289748,OTU_270382,OTU_851733,OTU_4345268,OTU_272889,OTU_297143,OTU_264155,OTU_265363,OTU_260156,OTU_269037,OTU_4420570,OTU_262766,OTU_1902400,OTU_259293,OTU_338845,OTU_258423,OTU_266583,OTU_266935,OTU_346804,OTU_624911,OTU_134065,OTU_189288,OTU_445144,OTU_272758,OTU_4449524,OTU_272619,OTU_157121,OTU_197790,OTU_321484,Body weight,fasting glucose from GTT,fed glucose,fasting insulin,HOMA-IR,GTT-AUC,120min glucose,fasting leptin,fasting glucose from HOMA serum,Treatment,Experiment,OTU_3146792,OTU_4445673,OTU_262917,OTU_839200,OTU_21214,OTU_1857626,OTU_1144981,OTU_1146784,OTU_115186,OTU_2251909,OTU_213896,OTU_225088,OTU_4480555,OTU_250270,OTU_4429335,OTU_4343627,OTU_760967,OTU_830014,OTU_4331876,OTU_134265,OTU_495451,OTU_350832,OTU_386273,OTU_150689,OTU_183838,OTU_85594,OTU_828676,OTU_545299,OTU_573338,OTU_275423,OTU_268297,OTU_2783438,OTU_730315,OTU_929275,OTU_99882,OTU_4418586,OTU_260553,OTU_259212,OTU_335408,OTU_4448928,OTU_163153,OTU_4315660,OTU_265992,OTU_4359590,OTU_289293,OTU_199268,OTU_1105876,OTU_274599,OTU_1106290,OTU_337909,OTU_263828,OTU_434992,OTU_308544,OTU_254446,OTU_325027,OTU_268074,OTU_277588,OTU_16006,OTU_4431850,OTU_259195,OTU_325918,OTU_637409,OTU_304080,OTU_267717,OTU_759349,OTU_269091,OTU_184009,OTU_4342104,OTU_4454318,OTU_259175,OTU_4442899,OTU_3868285,OTU_260828,OTU_330296,OTU_299474,OTU_724472,OTU_166869,OTU_683621,OTU_4380137,OTU_163997,OTU_274422,OTU_352008,OTU_267124
11miseq86,1170.584609,2528.557226,262.5581823,19.88987063,606.5720038,1652.726656,46667.31845,1.815617261,3761.972673,1378.15924,39.12173,40.26553679,24.73492405,211.8125858,767.6605602,75.39423433,401.6152498,8.972400599,24.73492405,8968.114991,185.0251354,8.972400599,328.0535544,148.6591024,1.815617261,5217.05569,441.2814328,1956.028319,1.815617261,224.7501418,283.0814599,879.4248367,8.972400599,45.35720104,690.6759144,1.815617261,15.5048024,110.2719218,12.28006698,1.815617261,1.815617261,1.815617261,10.80962395,1.815617261,15.5048024,107.508126,1.815617261,1.815617261,8.972400599,1.815617261,529.1852685,1.815617261,1.815617261,19.88987063,143.184928,1.815617261,1.815617261,52.72242597,365.3746115,1.815617261,1.815617261,1.815617261,117.9160101,8.972400599,1.815617261,19.88987063,10.80962395,124.1110535,52.72242597,8.972400599,241.5517744,1.815617261,8.972400599,1.815617261,8.972400599,59.2652654,12.28006698,93.97796301,1.815617261,1.815617261,65.41609149,8.972400599,34.05631127,1.815617261,304.060219,1.815617261,1.815617261,15.5048024,1.815617261,79.59194432,8.972400599,65.41609149,1.815617261,1.815617261,45.35720104,1.815617261,1.815617261,1.815617261,1.815617261,41.97685708,1.815617261,34.05631127,606.5720038,93.97796301,1.815617261,1.815617261,1.815617261,1021.874815,164.8537874,1.815617261,103.1288812,72.80717171,1.815617261,1.815617261,1.815617261,1.815617261,12.28006698,1.815617261,1.815617261,10.80962395,1.815617261,1.815617261,15.5048024,164.8537874,8.972400599,1.815617261,1.815617261,8.972400599,24.73492405,1.815617261,52.72242597,12.28006698,30.00307569,1.815617261,8.972400599,1.815617261,1.815617261,21.87498091,19.88987063,1.815617261,1.815617261,8.972400599,1.815617261,41.97685708,88.28590531,1.815617261,1.815617261,1.815617261,164.8537874,15.5048024,1.815617261,1.815617261,1.815617261,1.815617261,8.972400599,1.815617261,1.815617261,88.28590531,1.815617261,24.73492405,21.87498091,24.73492405,1.815617261,1.815617261,82.04388397,1.815617261,1.815617261,1.815617261,1.815617261,1.815617261,1.815617261,1.815617261,21.87498091,1.815617261,485.6721891,1.815617261,8.972400599,1.815617261,1.815617261,75.39423433,19.88987063,1.815617261,8.972400599,1.815617261,1.815617261,15.5048024,15.5048024,15.5048024,1.815617261,1.815617261,1.815617261,1.815617261,65.41609149,12.28006698,60.80876317,1.815617261,1.815617261,1.815617261,1.815617261,1.815617261,52.72242597,52.72242597,1.815617261,197.365802,1.815617261,1.815617261,1.815617261,1.815617261,1.815617261,15.5048024,1.815617261,1.815617261,1.815617261,1.815617261,1.815617261,34.05631127,8.972400599,1.815617261,1.815617261,1.815617261,8.972400599,1.815617261,1.815617261,1.815617261,1.815617261,1.815617261,1.815617261,10.80962395,1.815617261,1.815617261,1.815617261,19.88987063,1.815617261,1.815617261,1.815617261,30.00307569,1.815617261,12.28006698,15.5048024,8.972400599,8.972400599,10.80962395,1.815617261,8.972400599,12.28006698,1.815617261,1.815617261,1.815617261,30.00307569,10.80962395,1.815617261,45.35720104,1.815617261,30.00307569,1.815617261,1.815617261,1.815617261,1.815617261,19.88987063,1.815617261,1.815617261,132.2858285,8.972400599,15.5048024,1.815617261,1.815617261,1.815617261,1.815617261,34.05631127,41.97685708,34.05631127,1.815617261,1.815617261,1.815617261,12.28006698,10.80962395,1.815617261,10.80962395,1.815617261,1.815617261,1.815617261,19.88987063,1.815617261,1.815617261,19.88987063,1.815617261,19.88987063,1.815617261,1.815617261,1.815617261,34.05631127,85.11635316,8.972400599,1.815617261,1.815617261,132.2858285,1.815617261,1.815617261,1.815617261,1.815617261,19.88987063,30.00307569,1.815617261,1.815617261,8.972400599,1.815617261,1.815617261,10.80962395,1.815617261,39.12173,1.815617261,1.815617261,8.972400599,1.815617261,1.815617261,1.815617261,1.815617261,1.815617261,1.815617261,36.5,183.0,154.0,1.483138,2.469364845,34238.0,204.0,26.788965,148.49645,ileum8wkHFHS,Experiment1_noNAs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11miseq87,1170.584609,1378.15924,124.1110535,3.321977771,879.4248367,2528.557226,8968.114991,3.321977771,46667.31845,5217.05569,18.11835489,60.03213511,3.321977771,46.14002064,1956.028319,107.508126,3.321977771,3.321977771,33.28051,3761.972673,18.11835489,3.321977771,33.28051,283.0814599,46.14002064,1652.726656,1021.874815,79.59194432,33.28051,79.59194432,88.28590531,33.28051,18.11835489,33.28051,462.9461963,3.321977771,3.321977771,262.5581823,18.11835489,3.321977771,33.28051,33.28051,3.321977771,3.321977771,3.321977771,18.11835489,46.14002064,18.11835489,33.28051,18.11835489,211.8125858,3.321977771,3.321977771,46.14002064,690.6759144,3.321977771,3.321977771,3.321977771,18.11835489,3.321977771,3.321977771,3.321977771,636.5179114,18.11835489,71.79346647,3.321977771,79.59194432,578.032735,46.14002064,3.321977771,18.11835489,3.321977771,3.321977771,3.321977771,3.321977771,46.14002064,3.321977771,135.5288986,3.321977771,3.321977771,3.321977771,3.321977771,18.11835489,18.11835489,304.060219,3.321977771,3.321977771,185.0251354,3.321977771,401.6152498,3.321977771,155.99882,18.11835489,3.321977771,88.28590531,3.321977771,18.11835489,3.321977771,3.321977771,365.3746115,3.321977771,60.03213511,529.1852685,3.321977771,3.321977771,3.321977771,18.11835489,462.9461963,3.321977771,3.321977771,88.28590531,3.321977771,107.508126,3.321977771,3.321977771,3.321977771,3.321977771,60.03213511,3.321977771,3.321977771,3.321977771,3.321977771,71.79346647,18.11835489,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,18.11835489,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,46.14002064,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,767.6605602,33.28051,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,18.11835489,3.321977771,3.321977771,3.321977771,3.321977771,18.11835489,3.321977771,3.321977771,18.11835489,18.11835489,3.321977771,18.11835489,18.11835489,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,328.0535544,3.321977771,18.11835489,3.321977771,18.11835489,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,224.7501418,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,18.11835489,3.321977771,3.321977771,3.321977771,33.28051,3.321977771,3.321977771,3.321977771,46.14002064,18.11835489,3.321977771,241.5517744,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,33.28051,18.11835489,33.28051,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,46.14002064,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,95.49572195,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,173.9684916,18.11835489,3.321977771,3.321977771,3.321977771,3.321977771,18.11835489,3.321977771,3.321977771,3.321977771,148.6591024,71.79346647,164.8537874,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,88.28590531,3.321977771,3.321977771,197.365802,3.321977771,135.5288986,3.321977771,3.321977771,3.321977771,3.321977771,18.11835489,71.79346647,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,107.508126,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,33.28051,3.321977771,33.28051,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,3.321977771,135.5288986,33.28051,3.321977771,3.321977771,60.03213511,3.321977771,3.321977771,18.11835489,3.321977771,3.321977771,3.321977771,3.321977771,18.11835489,117.9160101,3.321977771,3.321977771,3.321977771,3.321977771,18.11835489,3.321977771,18.11835489,3.321977771,3.321977771,3.321977771,3.321977771,18.11835489,3.321977771,3.321977771,34.9,164.0,159.0,1.172881,1.568392558,29280.0,141.0,7.412067,119.26505,ileum8wkHFHS,Experiment1_noNAs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11miseq88,1652.726656,2528.557226,132.2858285,13.93329619,767.6605602,1378.15924,46667.31845,8.972400599,3761.972673,1956.028319,59.2652654,92.48407655,39.12173,152.2850367,1170.584609,39.12173,124.1110535,23.38066619,19.15027266,8968.114991,103.1288812,31.71722203,218.1859289,328.0535544,11.10778841,5217.05569,1021.874815,152.2850367,44.31390434,68.05255885,132.2858285,59.2652654,19.15027266,31.71722203,578.032735,1.815617261,44.31390434,218.1859289,19.15027266,1.815617261,1.815617261,19.15027266,11.10778841,8.972400599,11.10778841,59.2652654,8.972400599,1.815617261,11.10778841,1.815617261,420.9825228,1.815617261,1.815617261,31.71722203,636.5179114,8.972400599,1.815617261,13.93329619,51.76749244,1.815617261,1.815617261,1.815617261,529.1852685,1.815617261,1.815617261,1.815617261,39.12173,365.3746115,8.972400599,1.815617261,241.5517744,8.972400599,23.38066619,1.815617261,8.972400599,44.31390434,8.972400599,59.2652654,1.815617261,23.38066619,1.815617261,13.93329619,31.71722203,1.815617261,420.9825228,1.815617261,1.815617261,80.80872859,1.815617261,262.5581823,1.815617261,51.76749244,8.972400599,1.815617261,19.15027266,1.815617261,1.815617261,1.815617261,8.972400599,304.060219,1.815617261,1.815617261,690.6759144,80.80872859,8.972400599,1.815617261,1.815617261,879.4248367,143.184928,8.972400599,173.9684916,80.80872859,31.71722203,1.815617261,1.815617261,1.815617261,11.10778841,19.15027266,13.93329619,1.815617261,1.815617261,23.38066619,1.815617261,110.2719218,8.972400599,1.815617261,1.815617261,1.815617261,23.38066619,1.815617261,8.972400599,1.815617261,19.15027266,8.972400599,1.815617261,1.815617261,1.815617261,8.972400599,19.15027266,1.815617261,1.815617261,11.10778841,1.815617261,8.972400599,185.0251354,13.93329619,1.815617261,1.815617261,110.2719218,1.815617261,13.93329619,1.815617261,1.815617261,1.815617261,11.10778841,1.815617261,1.815617261,51.76749244,1.815617261,13.93329619,23.38066619,1.815617261,1.815617261,1.815617261,95.49572195,1.815617261,1.815617261,1.815617261,1.815617261,1.815617261,1.815617261,1.815617261,1.815617261,1.815617261,485.6721891,1.815617261,1.815617261,1.815617261,1.815617261,59.2652654,8.972400599,8.972400599,1.815617261,1.815617261,1.815617261,1.815617261,44.31390434,23.38066619,1.815617261,1.815617261,1.815617261,1.815617261,68.05255885,19.15027266,11.10778841,1.815617261,1.815617261,1.815617261,1.815617261,1.815617261,19.15027266,23.38066619,1.815617261,283.0814599,1.815617261,1.815617261,1.815617261,1.815617261,1.815617261,8.972400599,39.12173,1.815617261,1.815617261,13.93329619,8.972400599,80.80872859,1.815617261,1.815617261,1.815617261,19.15027266,1.815617261,8.972400599,1.815617261,1.815617261,1.815617261,1.815617261,8.972400599,80.80872859,1.815617261,1.815617261,1.815617261,19.15027266,1.815617261,1.815617261,1.815617261,80.80872859,1.815617261,39.12173,31.71722203,1.815617261,1.815617261,1.815617261,1.815617261,11.10778841,1.815617261,1.815617261,1.815617261,39.12173,11.10778841,19.15027266,1.815617261,80.80872859,8.972400599,19.15027266,1.815617261,1.815617261,1.815617261,1.815617261,8.972400599,1.815617261,1.815617261,197.365802,1.815617261,1.815617261,1.815617261,1.815617261,1.815617261,1.815617261,11.10778841,39.12173,80.80872859,1.815617261,1.815617261,1.815617261,1.815617261,1.815617261,11.10778841,1.815617261,1.815617261,1.815617261,1.815617261,1.815617261,1.815617261,1.815617261,8.972400599,1.815617261,39.12173,1.815617261,1.815617261,1.815617261,11.10778841,110.2719218,13.93329619,1.815617261,1.815617261,164.8537874,1.815617261,1.815617261,1.815617261,1.815617261,1.815617261,19.15027266,1.815617261,31.71722203,19.15027266,1.815617261,1.815617261,23.38066619,1.815617261,19.15027266,1.815617261,1.815617261,1.815617261,1.815617261,1.815617261,1.815617261,1.815617261,1.815617261,1.815617261,39.0,184.0,177.0,1.813322,3.048432539,34650.0,189.0,24.892608,149.9388,ileum8wkHFHS,Experiment1_noNAs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11miseq89,1378.15924,8968.114991,155.99882,20.49738477,1652.726656,2528.557226,46667.31845,2.70124834,1956.028319,1021.874815,51.25622778,211.8125858,38.80015637,51.25622778,767.6605602,20.49738477,114.0304872,2.70124834,51.25622778,3761.972673,12.1344366,2.70124834,262.5581823,879.4248367,2.70124834,5217.05569,529.1852685,636.5179114,12.1344366,51.25622778,114.0304872,485.6721891,2.70124834,2.70124834,401.6152498,2.70124834,12.1344366,233.0002082,2.70124834,2.70124834,2.70124834,2.70124834,28.31937733,2.70124834,2.70124834,2.70124834,2.70124834,2.70124834,73.48977929,2.70124834,103.1288812,2.70124834,2.70124834,2.70124834,233.0002082,2.70124834,73.48977929,38.80015637,12.1344366,2.70124834,2.70124834,38.80015637,129.1197934,20.49738477,2.70124834,12.1344366,51.25622778,129.1197934,2.70124834,129.1197934,197.365802,2.70124834,28.31937733,2.70124834,2.70124834,2.70124834,2.70124834,28.31937733,12.1344366,2.70124834,2.70124834,2.70124834,2.70124834,2.70124834,328.0535544,2.70124834,2.70124834,185.0251354,2.70124834,73.48977929,2.70124834,63.93079511,38.80015637,2.70124834,28.31937733,2.70124834,2.70124834,12.1344366,2.70124834,91.17543267,2.70124834,2.70124834,304.060219,12.1344366,28.31937733,12.1344366,12.1344366,1170.584609,38.80015637,38.80015637,51.25622778,2.70124834,155.99882,2.70124834,2.70124834,12.1344366,20.49738477,12.1344366,2.70124834,12.1344366,2.70124834,2.70124834,155.99882,63.93079511,2.70124834,2.70124834,2.70124834,2.70124834,28.31937733,2.70124834,2.70124834,73.48977929,2.70124834,2.70124834,2.70124834,2.70124834,2.70124834,20.49738477,12.1344366,2.70124834,12.1344366,12.1344366,2.70124834,2.70124834,155.99882,2.70124834,2.70124834,12.1344366,20.49738477,2.70124834,2.70124834,2.70124834,2.70124834,2.70124834,2.70124834,2.70124834,2.70124834,51.25622778,2.70124834,20.49738477,2.70124834,2.70124834,2.70124834,28.31937733,83.56616605,12.1344366,2.70124834,2.70124834,2.70124834,2.70124834,2.70124834,2.70124834,2.70124834,2.70124834,690.6759144,2.70124834,2.70124834,2.70124834,2.70124834,83.56616605,2.70124834,2.70124834,2.70124834,12.1344366,155.99882,12.1344366,12.1344366,2.70124834,2.70124834,2.70124834,2.70124834,2.70124834,38.80015637,20.49738477,2.70124834,2.70124834,20.49738477,2.70124834,2.70124834,2.70124834,2.70124834,51.25622778,2.70124834,578.032735,2.70124834,51.25622778,2.70124834,2.70124834,2.70124834,2.70124834,103.1288812,2.70124834,2.70124834,2.70124834,2.70124834,83.56616605,2.70124834,2.70124834,2.70124834,2.70124834,2.70124834,20.49738477,2.70124834,2.70124834,2.70124834,2.70124834,2.70124834,28.31937733,2.70124834,2.70124834,2.70124834,28.31937733,2.70124834,2.70124834,2.70124834,2.70124834,2.70124834,2.70124834,12.1344366,51.25622778,2.70124834,2.70124834,12.1344366,12.1344366,2.70124834,2.70124834,2.70124834,12.1344366,38.80015637,2.70124834,2.70124834,12.1344366,2.70124834,12.1344366,2.70124834,2.70124834,2.70124834,2.70124834,12.1344366,2.70124834,2.70124834,441.2814328,20.49738477,20.49738477,2.70124834,2.70124834,2.70124834,38.80015637,91.17543267,20.49738477,28.31937733,2.70124834,2.70124834,2.70124834,2.70124834,20.49738477,12.1344366,2.70124834,2.70124834,2.70124834,2.70124834,2.70124834,2.70124834,2.70124834,103.1288812,2.70124834,12.1344366,2.70124834,12.1344366,2.70124834,63.93079511,283.0814599,2.70124834,2.70124834,2.70124834,365.3746115,2.70124834,2.70124834,2.70124834,2.70124834,2.70124834,2.70124834,2.70124834,83.56616605,12.1344366,2.70124834,2.70124834,20.49738477,2.70124834,12.1344366,2.70124834,2.70124834,12.1344366,2.70124834,2.70124834,2.70124834,2.70124834,2.70124834,2.70124834,35.9,203.0,172.0,1.033835,2.295307028,37305.0,208.0,19.3506,198.01675,ileum8wkHFHS,Experiment1_noNAs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11miseq90,1170.584609,3761.972673,197.365802,39.85366386,879.4248367,1652.726656,46667.31845,17.52363619,8968.114991,1956.028319,139.3047021,107.508126,39.85366386,39.85366386,1378.15924,39.85366386,107.508126,51.76749244,39.85366386,2528.557226,17.52363619,3.302580089,31.05636888,441.2814328,3.302580089,5217.05569,1021.874815,107.508126,17.52363619,139.3047021,3.302580089,17.52363619,31.05636888,74.17869999,74.17869999,3.302580089,51.76749244,139.3047021,17.52363619,17.52363619,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,74.17869999,74.17869999,3.302580089,3.302580089,17.52363619,3.302580089,3.302580089,3.302580089,3.302580089,636.5179114,3.302580089,3.302580089,17.52363619,17.52363619,17.52363619,3.302580089,17.52363619,578.032735,3.302580089,3.302580089,3.302580089,51.76749244,485.6721891,3.302580089,3.302580089,17.52363619,31.05636888,3.302580089,31.05636888,17.52363619,17.52363619,17.52363619,107.508126,3.302580089,3.302580089,3.302580089,17.52363619,3.302580089,17.52363619,283.0814599,3.302580089,17.52363619,179.4121319,3.302580089,365.3746115,51.76749244,3.302580089,3.302580089,31.05636888,3.302580089,17.52363619,3.302580089,3.302580089,17.52363619,328.0535544,3.302580089,3.302580089,262.5581823,17.52363619,17.52363619,3.302580089,17.52363619,767.6605602,3.302580089,3.302580089,3.302580089,3.302580089,164.8537874,3.302580089,3.302580089,3.302580089,3.302580089,31.05636888,91.17543267,3.302580089,3.302580089,3.302580089,51.76749244,17.52363619,3.302580089,3.302580089,3.302580089,17.52363619,17.52363619,31.05636888,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,17.52363619,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,17.52363619,17.52363619,690.6759144,39.85366386,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,17.52363619,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,529.1852685,3.302580089,17.52363619,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,211.8125858,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,74.17869999,3.302580089,17.52363619,3.302580089,3.302580089,3.302580089,3.302580089,401.6152498,3.302580089,39.85366386,3.302580089,3.302580089,3.302580089,31.05636888,3.302580089,3.302580089,3.302580089,3.302580089,17.52363619,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,17.52363619,3.302580089,3.302580089,3.302580089,124.1110535,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,74.17869999,3.302580089,51.76749244,3.302580089,3.302580089,3.302580089,31.05636888,3.302580089,3.302580089,3.302580089,74.17869999,74.17869999,139.3047021,3.302580089,17.52363619,3.302580089,3.302580089,51.76749244,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,304.060219,3.302580089,179.4121319,3.302580089,3.302580089,3.302580089,3.302580089,17.52363619,155.99882,39.85366386,3.302580089,3.302580089,3.302580089,3.302580089,51.76749244,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,31.05636888,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,3.302580089,241.5517744,3.302580089,3.302580089,3.302580089,224.7501418,3.302580089,3.302580089,3.302580089,3.302580089,107.508126,3.302580089,3.302580089,74.17869999,91.17543267,3.302580089,3.302580089,51.76749244,3.302580089,3.302580089,74.17869999,3.302580089,3.302580089,3.302580089,74.17869999,3.302580089,3.302580089,3.302580089,3.302580089,31.0,196.0,195.0,1.063309,2.187643542,34868.0,171.0,7.549431,183.4972,ileum8wkHFHS,Experiment1_noNAs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
